ID,Month,DayofMonth,DayOfWeek,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,TotalDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
899,1,3,4,1425,N237WN,159,155,144,60,PBI,ISP,1052,4,11,16,0,4,0,12
900,1,3,4,820,N388SW,152,155,139,23,PBI,PHL,951,2,11,,,,,
901,1,3,4,174,N340LV,48,50,36,12,PBI,TPA,174,3,9,,,,,
902,1,3,4,3686,N649SW,48,50,35,80,PBI,TPA,174,5,8,8,0,0,0,31
903,1,3,4,3425,N755SA,150,150,137,42,PDX,ABQ,1111,5,8,21,0,0,0,0
904,1,3,4,2377,N229WN,58,65,49,29,PDX,BOI,344,3,6,,,,,
905,1,3,4,2991,N378SW,60,60,49,44,PDX,BOI,344,3,8,15,0,0,0,7
906,1,3,4,957,N258WN,56,55,45,109,PDX,GEG,279,5,6,17,0,1,0,37
907,1,3,4,2121,N632SW,55,60,38,29,PDX,GEG,279,4,13,,,,,
908,1,3,4,3155,N449WN,50,60,39,74,PDX,GEG,279,4,7,23,0,0,0,9
909,1,3,4,86,N627SW,128,125,116,15,PDX,LAS,762,6,6,,,,,
910,1,3,4,874,N678AA,125,120,113,43,PDX,LAS,762,7,5,12,0,5,0,7
911,1,3,4,2186,N692SW,133,125,119,100,PDX,LAS,762,8,6,16,0,8,0,30
912,1,3,4,3070,N660SW,132,125,119,39,PDX,LAS,762,4,9,16,0,7,0,0
913,1,3,4,3228,N717SA,222,230,209,104,PDX,MDW,1751,6,7,20,0,0,0,28
914,1,3,4,447,N427WN,103,100,93,181,PDX,OAK,543,3,7,12,0,3,0,77
915,1,3,4,582,N629SW,100,105,88,135,PDX,OAK,543,5,7,55,0,0,0,10
916,1,3,4,753,N292WN,107,100,84,31,PDX,OAK,543,17,6,0,0,7,12,0
917,1,3,4,1585,N766SW,92,100,83,46,PDX,OAK,543,4,5,0,0,0,11,8
918,1,3,4,451,N619SW,151,150,137,29,PDX,PHX,1009,7,7,0,0,1,14,0
919,1,3,4,789,N328SW,141,150,131,131,PDX,PHX,1009,5,5,16,0,0,0,45
920,1,3,4,3419,N796SW,144,155,134,1,PDX,PHX,1009,3,7,,,,,
921,1,3,4,1939,N239WN,77,75,62,154,PDX,RNO,444,6,9,5,0,2,0,71
922,1,3,4,3513,N686SW,82,80,69,42,PDX,RNO,444,4,9,20,0,2,0,0
923,1,3,4,625,N619SW,116,105,102,99,PDX,SJC,569,5,9,1,0,11,0,43
924,1,3,4,2441,N344SW,111,105,100,82,PDX,SJC,569,5,6,9,0,6,0,29
925,1,3,4,2558,N337SW,113,105,101,42,PDX,SJC,569,5,7,5,0,8,0,12
926,1,3,4,159,N618WN,98,105,84,49,PDX,SLC,630,3,11,7,0,0,0,14
927,1,3,4,1756,N484WN,93,105,84,10,PDX,SLC,630,3,6,,,,,
928,1,3,4,2549,N622SW,98,105,87,27,PDX,SLC,630,4,7,,,,,
929,1,3,4,71,N312SW,93,85,82,26,PDX,SMF,479,4,7,9,0,8,0,0
930,1,3,4,505,N762SW,84,85,73,13,PDX,SMF,479,3,8,,,,,
931,1,3,4,1424,N385SW,91,85,79,40,PDX,SMF,479,4,8,13,0,6,0,4
932,1,3,4,2807,N344SW,86,85,72,281,PDX,SMF,479,4,10,3,0,1,0,137
933,1,3,4,2890,N660SW,87,85,71,86,PDX,SMF,479,6,10,0,0,2,0,42
934,1,3,4,3659,N321SW,90,85,79,43,PDX,SMF,479,5,6,7,0,5,0,12
935,1,3,4,3334,N635SW,125,150,101,-3,PHL,BNA,675,6,18,,,,,
936,1,3,4,3839,N421LV,117,150,96,-11,PHL,BNA,675,6,15,,,,,
937,1,3,4,384,N743SW,79,105,63,-12,PHL,CMH,405,5,11,,,,,
938,1,3,4,725,N259WN,82,100,64,10,PHL,CMH,405,3,15,,,,,
939,1,3,4,462,N363SW,155,185,144,10,PHL,FLL,992,2,9,,,,,
940,1,3,4,1589,N656SW,157,180,133,35,PHL,FLL,992,4,20,,,,,
941,1,3,4,1849,N677AA,140,185,126,37,PHL,FLL,992,6,8,,,,,
942,1,3,4,32,N370SW,202,240,188,38,PHL,HOU,1335,3,11,,,,,
943,1,3,4,1410,N614SW,205,240,186,29,PHL,HOU,1335,3,16,,,,,
944,1,3,4,1772,N665WN,115,140,98,19,PHL,JAX,742,4,13,,,,,
945,1,3,4,3316,N290WN,319,345,305,50,PHL,LAS,2176,5,9,,,,,
946,1,3,4,455,N346SW,136,160,116,130,PHL,MCO,861,8,12,18,0,0,0,35
947,1,3,4,687,N663SW,144,175,115,7,PHL,MCO,861,5,24,,,,,
948,1,3,4,907,N388SW,131,165,117,16,PHL,MCO,861,4,10,,,,,
949,1,3,4,2876,N209WN,136,165,117,45,PHL,MCO,861,3,16,,,,,
950,1,3,4,2995,N659SW,169,175,114,22,PHL,MCO,861,39,16,,,,,
951,1,3,4,201,N251WN,118,145,103,19,PHL,MDW,668,6,9,,,,,
952,1,3,4,370,N213WN,148,145,101,61,PHL,MDW,668,28,19,3,0,3,0,26
953,1,3,4,587,N435WN,122,145,104,31,PHL,MDW,668,5,13,,,,,
954,1,3,4,2199,N900WN,119,145,103,-4,PHL,MDW,668,4,12,,,,,
955,1,3,4,2979,N901WN,136,145,101,37,PHL,MDW,668,7,28,,,,,
956,1,3,4,3844,N446WN,120,135,103,23,PHL,MDW,668,7,10,,,,,
957,1,3,4,81,N482WN,87,80,60,19,PHL,MHT,290,3,24,,,,,
958,1,3,4,434,N604SW,80,70,58,98,PHL,MHT,290,3,19,11,0,10,0,33
959,1,3,4,548,N791SW,71,85,54,8,PHL,MHT,290,4,13,,,,,
960,1,3,4,1338,N237WN,142,175,123,57,PHL,PBI,951,6,13,,,,,
961,1,3,4,2379,N394SW,141,175,120,8,PHL,PBI,951,4,17,,,,,
962,1,3,4,262,N759GS,310,335,294,27,PHL,PHX,2075,8,8,,,,,
963,1,3,4,3240,N282WN,296,340,279,0,PHL,PHX,2075,6,11,,,,,
964,1,3,4,461,N791SW,56,75,43,107,PHL,PIT,267,5,8,0,0,0,0,44
965,1,3,4,1574,N791SW,63,75,46,136,PHL,PIT,267,6,11,0,0,0,0,62
966,1,3,4,2200,N350SW,60,80,46,36,PHL,PIT,267,6,8,,,,,
967,1,3,4,2560,N789SW,70,75,47,15,PHL,PIT,267,7,16,,,,,
968,1,3,4,2877,N347SW,65,80,47,31,PHL,PIT,267,5,13,,,,,
969,1,3,4,31,N793SA,61,65,43,74,PHL,PVD,238,5,13,2,0,0,0,33
970,1,3,4,476,N237WN,61,70,48,73,PHL,PVD,238,3,10,6,0,0,0,26
971,1,3,4,1236,N614SW,63,65,50,52,PHL,PVD,238,3,10,0,0,0,0,25
972,1,3,4,3493,N206WN,67,70,51,13,PHL,PVD,238,4,12,,,,,
973,1,3,4,312,N604SW,66,95,52,101,PHL,RDU,336,2,12,7,0,0,0,29
974,1,3,4,2293,N770SA,69,85,50,12,PHL,RDU,336,3,16,,,,,
975,1,3,4,2463,N771SA,74,100,60,30,PHL,RDU,336,2,12,,,,,
976,1,3,4,929,N521SW,147,175,129,62,PHL,TPA,920,5,13,3,0,0,0,14
977,1,3,4,998,N369SW,145,170,127,63,PHL,TPA,920,4,14,6,0,0,0,13
978,1,3,4,2985,N727SW,159,175,131,-4,PHL,TPA,920,5,23,,,,,
979,1,3,4,408,N610WN,55,60,42,75,PHX,ABQ,328,4,9,2,0,0,0,33
980,1,3,4,555,N506SW,58,60,41,64,PHX,ABQ,328,3,14,20,0,0,0,11
981,1,3,4,746,N637SW,57,65,41,154,PHX,ABQ,328,6,10,11,0,0,0,62
982,1,3,4,1241,N396SW,58,70,42,10,PHX,ABQ,328,4,12,,,,,
983,1,3,4,1415,N396SW,59,65,41,24,PHX,ABQ,328,5,13,,,,,
984,1,3,4,2374,N379SW,59,60,42,27,PHX,ABQ,328,3,14,,,,,
985,1,3,4,2614,N602SW,56,60,42,52,PHX,ABQ,328,3,11,5,0,0,0,19
986,1,3,4,154,N353SW,123,135,104,4,PHX,AUS,872,6,13,,,,,
987,1,3,4,780,N773SA,122,125,103,11,PHX,AUS,872,5,14,,,,,
988,1,3,4,3409,N519SW,123,130,105,35,PHX,AUS,872,5,13,,,,,
989,1,3,4,3949,N323SW,123,130,103,29,PHX,AUS,872,3,17,,,,,
990,1,3,4,1214,N431WN,171,185,158,30,PHX,BHM,1455,2,11,,,,,
991,1,3,4,109,N269WN,177,190,166,67,PHX,BNA,1448,4,7,3,0,0,0,24
992,1,3,4,891,N400WN,177,190,163,135,PHX,BNA,1448,3,11,7,0,0,0,54
993,1,3,4,1058,N202WN,189,195,165,46,PHX,BNA,1448,7,17,4,0,0,0,16
994,1,3,4,496,N437WN,238,250,221,0,PHX,BUF,1912,3,14,,,,,
995,1,3,4,10,N684WN,90,85,74,159,PHX,BUR,369,2,14,0,0,5,0,77
996,1,3,4,734,N343SW,84,80,72,20,PHX,BUR,369,2,10,,,,,
997,1,3,4,806,N711HK,86,80,70,98,PHX,BUR,369,3,13,0,0,6,0,46
998,1,3,4,921,N430WN,82,80,70,118,PHX,BUR,369,2,10,0,0,3,0,57
999,1,3,4,957,N344SW,90,90,70,52,PHX,BUR,369,3,17,1,0,0,0,25
1000,1,3,4,2613,N219WN,84,85,71,15,PHX,BUR,369,4,9,,,,,
1001,1,3,4,2871,N709SW,76,85,69,35,PHX,BUR,369,2,5,,,,,
1002,1,3,4,3323,N718SW,83,80,71,163,PHX,BUR,369,2,10,10,0,3,0,70
1003,1,3,4,236,N735SA,251,260,231,25,PHX,BWI,1999,5,15,,,,,
1004,1,3,4,1155,N288WN,251,250,233,27,PHX,BWI,1999,4,14,,,,,
1005,1,3,4,1686,N207WN,243,250,230,69,PHX,BWI,1999,4,9,0,0,0,5,26
1006,1,3,4,2103,N291WN,210,215,194,31,PHX,CMH,1671,5,11,,,,,
1007,1,3,4,964,N362SW,95,105,78,150,PHX,DEN,602,6,11,22,0,0,0,48
1008,1,3,4,2039,N606SW,102,105,77,15,PHX,DEN,602,11,14,,,,,
1009,1,3,4,2786,N278WN,104,100,88,20,PHX,DEN,602,8,8,,,,,
1010,1,3,4,3669,N615SW,88,105,76,21,PHX,DEN,602,6,6,,,,,
1011,1,3,4,1428,N412WN,232,230,210,30,PHX,DTW,1671,7,15,10,0,2,0,4
1012,1,3,4,116,N310SW,69,65,50,56,PHX,ELP,347,4,15,11,0,4,0,15
1013,1,3,4,481,N413WN,54,65,44,59,PHX,ELP,347,3,7,5,0,0,0,19
1014,1,3,4,1506,N737JW,62,65,48,27,PHX,ELP,347,3,11,,,,,
1015,1,3,4,1745,N753SW,58,65,46,9,PHX,ELP,347,3,9,,,,,
1016,1,3,4,3140,N418WN,60,65,45,99,PHX,ELP,347,5,10,43,0,0,0,4
1017,1,3,4,342,N246LV,136,150,121,0,PHX,HOU,1020,4,11,,,,,
1018,1,3,4,933,N214WN,153,145,118,74,PHX,HOU,1020,24,11,30,0,8,0,3
1019,1,3,4,2268,N607SW,130,140,121,252,PHX,HOU,1020,3,6,10,0,0,0,111
1020,1,3,4,3317,N728SW,139,155,126,2,PHX,HOU,1020,3,10,,,,,
1021,1,3,4,1034,N420WN,191,210,172,15,PHX,IND,1489,10,9,,,,,
1022,1,3,4,2726,N777QC,196,200,170,70,PHX,IND,1489,8,18,6,0,0,0,27
1023,1,3,4,538,N619SW,60,60,45,44,PHX,LAS,256,7,8,7,0,0,0,15
1024,1,3,4,619,N491WN,67,70,48,21,PHX,LAS,256,5,14,,,,,
1025,1,3,4,675,N286WN,61,65,44,28,PHX,LAS,256,7,10,,,,,
1026,1,3,4,700,N678AA,56,65,45,37,PHX,LAS,256,4,7,,,,,
1027,1,3,4,875,N217JC,77,60,42,81,PHX,LAS,256,27,8,31,0,17,0,1
1028,1,3,4,984,N449WN,61,70,44,47,PHX,LAS,256,5,12,19,0,0,0,0
1029,1,3,4,998,N369SW,56,65,43,73,PHX,LAS,256,7,6,11,0,0,0,21
1030,1,3,4,2030,N725SW,56,60,44,20,PHX,LAS,256,4,8,,,,,
1031,1,3,4,3061,N447WN,55,65,44,26,PHX,LAS,256,6,5,,,,,
1032,1,3,4,169,N550WN,80,80,62,78,PHX,LAX,370,5,13,1,0,0,0,38
1033,1,3,4,232,N740SW,89,80,63,25,PHX,LAX,370,8,18,8,0,9,0,0
1034,1,3,4,303,N683SW,81,80,64,117,PHX,LAX,370,7,10,0,0,6,0,53
1035,1,3,4,343,N687SW,90,80,63,60,PHX,LAX,370,20,7,10,0,10,0,15
1036,1,3,4,769,N608SW,97,85,70,24,PHX,LAX,370,13,14,0,0,12,5,1
1037,1,3,4,1033,N757LV,80,85,60,51,PHX,LAX,370,15,5,23,0,0,0,0
1038,1,3,4,2359,N385SW,86,80,63,100,PHX,LAX,370,6,17,27,0,6,0,20
1039,1,3,4,2360,N618WN,90,80,65,22,PHX,LAX,370,6,19,6,0,10,0,0
1040,1,3,4,2639,N693SW,78,80,63,14,PHX,LAX,370,7,8,,,,,
1041,1,3,4,2812,N671SW,89,80,63,77,PHX,LAX,370,4,22,22,0,9,0,12
1042,1,3,4,753,N248WN,142,155,124,17,PHX,LIT,1136,5,13,,,,,
1043,1,3,4,84,N669SW,135,150,122,1,PHX,MCI,1044,4,9,,,,,
1044,1,3,4,835,N460WN,133,150,116,153,PHX,MCI,1044,5,12,9,0,0,0,59
1045,1,3,4,1006,N628SW,137,150,125,11,PHX,MCI,1044,4,8,,,,,
1046,1,3,4,349,N759GS,173,195,160,8,PHX,MDW,1444,5,8,,,,,
1047,1,3,4,1566,N498WN,181,200,163,13,PHX,MDW,1444,7,11,,,,,
1048,1,3,4,1667,N243WN,188,205,170,45,PHX,MDW,1444,5,13,,,,,
1049,1,3,4,1929,N723SW,180,200,164,42,PHX,MDW,1444,5,11,,,,,
1050,1,3,4,2474,N776WN,184,205,168,-9,PHX,MDW,1444,7,9,,,,,
1051,1,3,4,2703,N734SA,186,200,173,14,PHX,MDW,1444,6,7,,,,,
1052,1,3,4,3598,N790SW,284,285,258,23,PHX,MHT,2279,3,23,,,,,
1053,1,3,4,357,N682SW,135,125,117,126,PHX,OAK,646,3,15,0,0,10,0,58
1054,1,3,4,2336,N487WN,124,120,110,80,PHX,OAK,646,4,10,18,0,4,0,20
1055,1,3,4,2646,N647SW,125,130,110,31,PHX,OAK,646,5,10,,,,,
1056,1,3,4,3240,N282WN,133,125,114,22,PHX,OAK,646,5,14,7,0,8,0,0
1057,1,3,4,3492,N772SW,128,120,108,126,PHX,OAK,646,6,14,26,0,8,0,33
1058,1,3,4,282,N338SW,108,125,99,141,PHX,OKC,833,3,6,0,0,0,0,62
1059,1,3,4,316,N797MX,135,145,120,188,PHX,OMA,1037,2,13,6,0,0,0,83
1060,1,3,4,559,N603SW,131,145,121,74,PHX,OMA,1037,2,8,16,0,0,0,14
1061,1,3,4,1333,N334SW,142,150,128,30,PHX,OMA,1037,3,11,,,,,
1062,1,3,4,508,N455WN,72,65,54,99,PHX,ONT,325,3,15,3,0,7,0,43
1063,1,3,4,616,N495WN,76,80,53,40,PHX,ONT,325,5,18,13,0,0,0,5
1064,1,3,4,876,N212WN,72,80,53,14,PHX,ONT,325,5,14,,,,,
1065,1,3,4,966,N345SA,71,70,58,47,PHX,ONT,325,4,9,0,0,1,0,23
1066,1,3,4,1679,N645SW,68,70,55,48,PHX,ONT,325,3,10,19,0,0,0,4
1067,1,3,4,2369,N739GB,72,70,57,184,PHX,ONT,325,4,11,12,0,2,0,79
1068,1,3,4,3422,N684WN,67,75,54,24,PHX,ONT,325,3,10,,,,,
1069,1,3,4,3691,N257WN,72,70,54,92,PHX,ONT,325,8,10,8,0,2,0,37
1070,1,3,4,364,N619SW,161,185,145,-10,PHX,PDX,1009,3,13,,,,,
1071,1,3,4,1012,N378SW,152,175,141,37,PHX,PDX,1009,3,8,,,,,
1072,1,3,4,1484,N242WN,150,175,139,127,PHX,PDX,1009,3,8,5,0,0,0,46
1073,1,3,4,175,N759GS,252,260,236,34,PHX,PHL,2075,4,12,,,,,
1074,1,3,4,287,N747SA,256,260,235,36,PHX,PHL,2075,6,15,14,0,0,0,2
1075,1,3,4,3657,N260WN,230,235,207,19,PHX,PIT,1813,6,17,,,,,
1076,1,3,4,489,N279WN,102,110,86,158,PHX,RNO,601,4,12,5,0,0,0,70
1077,1,3,4,736,N342SW,112,110,87,30,PHX,RNO,601,4,21,14,0,2,0,0
1078,1,3,4,1144,N684WN,106,115,87,13,PHX,RNO,601,4,15,,,,,
1079,1,3,4,123,N287WN,69,65,51,30,PHX,SAN,304,9,9,4,0,4,0,9
1080,1,3,4,242,N797MX,73,65,58,210,PHX,SAN,304,3,12,3,0,8,0,98
1081,1,3,4,381,N398SW,60,65,51,111,PHX,SAN,304,4,5,8,0,0,0,45
1082,1,3,4,458,N203WN,64,65,52,41,PHX,SAN,304,3,9,11,0,0,0,9
1083,1,3,4,1010,N744SW,68,75,54,43,PHX,SAN,304,3,11,18,0,0,0,0
1084,1,3,4,1069,N630WN,65,70,53,17,PHX,SAN,304,2,10,,,,,
1085,1,3,4,1511,N263WN,85,65,66,98,PHX,SAN,304,3,16,37,0,20,0,2
1086,1,3,4,1600,N769SW,74,65,61,229,PHX,SAN,304,3,10,0,0,9,0,110
1087,1,3,4,1855,N797MX,62,70,51,10,PHX,SAN,304,2,9,,,,,
1088,1,3,4,2442,N453WN,72,65,56,21,PHX,SAN,304,3,13,,,,,
1089,1,3,4,3839,N421LV,67,65,57,126,PHX,SAN,304,2,8,0,0,2,0,62
1090,1,3,4,327,N665WN,119,120,102,25,PHX,SAT,843,3,14,,,,,
1091,1,3,4,796,N428WN,105,120,97,169,PHX,SAT,843,2,6,33,0,0,0,44
1092,1,3,4,2015,N792SW,107,120,97,79,PHX,SAT,843,3,7,8,0,0,0,25
1093,1,3,4,3168,N513SW,116,125,103,53,PHX,SAT,843,2,11,9,0,0,0,13
1094,1,3,4,754,N250WN,172,195,156,9,PHX,SEA,1107,5,11,,,,,
1095,1,3,4,1481,N227WN,178,195,150,-1,PHX,SEA,1107,5,23,,,,,
1096,1,3,4,2361,N348SW,183,190,159,43,PHX,SEA,1107,4,20,2,0,0,0,16
1097,1,3,4,160,N783SW,115,115,96,46,PHX,SJC,621,13,6,0,0,2,0,21
1098,1,3,4,502,N359SW,129,125,109,22,PHX,SJC,621,4,16,,,,,
1099,1,3,4,2094,N395SW,115,115,102,178,PHX,SJC,621,4,9,13,0,0,0,76
1100,1,3,4,320,N345SA,83,95,70,44,PHX,SLC,507,4,9,1,0,0,0,15
1101,1,3,4,410,N327SW,87,95,73,52,PHX,SLC,507,3,11,7,0,0,0,15
1102,1,3,4,980,N711HK,84,90,71,110,PHX,SLC,507,4,9,4,0,0,0,48
1103,1,3,4,1022,N655WN,88,95,72,51,PHX,SLC,507,3,13,8,0,0,0,14
1104,1,3,4,1041,N474WN,90,100,73,64,PHX,SLC,507,6,11,27,0,0,0,0
1105,1,3,4,1684,N429WN,91,95,74,72,PHX,SLC,507,9,8,0,0,0,0,34
1106,1,3,4,207,N398SW,131,130,108,23,PHX,SMF,647,6,17,,,,,
1107,1,3,4,877,N362SW,113,120,103,103,PHX,SMF,647,3,7,0,0,0,0,48
1108,1,3,4,1309,N304SW,114,120,101,194,PHX,SMF,647,5,8,0,0,0,0,94
1109,1,3,4,2453,N662SW,119,120,96,29,PHX,SMF,647,4,19,,,,,
1110,1,3,4,3941,N480WN,112,120,98,18,PHX,SMF,647,4,10,,,,,
1111,1,3,4,259,N270WN,94,80,58,40,PHX,SNA,338,10,26,4,0,14,0,9
1112,1,3,4,1413,N706SW,74,75,59,61,PHX,SNA,338,4,11,9,0,0,0,21
1113,1,3,4,2707,N468WN,71,70,57,19,PHX,SNA,338,4,10,,,,,
1114,1,3,4,3501,N732SW,71,75,57,50,PHX,SNA,338,4,10,4,0,0,0,19
1115,1,3,4,868,N389SW,161,170,147,3,PHX,STL,1262,4,10,,,,,
1116,1,3,4,958,N728SW,155,175,140,16,PHX,STL,1262,6,9,,,,,
1117,1,3,4,243,N228WN,228,235,203,29,PHX,TPA,1788,13,12,,,,,
1118,1,3,4,504,N704SW,112,135,104,151,PHX,TUL,935,2,6,63,0,0,0,1
1119,1,3,4,627,N320SW,122,135,110,15,PHX,TUL,935,3,9,,,,,
1120,1,3,4,1414,N402WN,54,55,45,35,PIT,BWI,210,3,6,6,0,0,0,11
1121,1,3,4,3657,N260WN,52,55,40,19,PIT,BWI,210,4,8,,,,,
1122,1,3,4,94,N715SW,281,295,268,36,PIT,LAS,1910,4,9,,,,,
1123,1,3,4,3592,N406WN,132,135,115,71,PIT,MCO,834,3,14,0,0,0,0,34
1124,1,3,4,490,N651SW,80,95,65,61,PIT,MDW,402,6,9,2,0,0,0,21
1125,1,3,4,921,N430WN,80,85,64,33,PIT,MDW,402,5,11,,,,,
1126,1,3,4,2361,N348SW,76,90,63,18,PIT,MDW,402,6,7,,,,,
1127,1,3,4,3336,N208WN,79,90,61,73,PIT,MDW,402,10,8,0,0,0,0,31
1128,1,3,4,3501,N732SW,81,95,66,4,PIT,MDW,402,5,10,,,,,
1129,1,3,4,374,N791SW,86,75,62,119,PIT,PHL,267,7,17,0,0,11,0,54
1130,1,3,4,548,N791SW,67,95,55,42,PIT,PHL,267,5,7,,,,,
1131,1,3,4,1236,N614SW,78,70,53,46,PIT,PHL,267,7,18,0,0,8,0,19
1132,1,3,4,458,N203WN,266,290,251,42,PIT,PHX,1813,8,7,,,,,
1133,1,3,4,107,N672SW,127,155,116,36,PIT,TPA,873,5,6,,,,,
1134,1,3,4,1151,N386SW,137,165,124,22,PVD,BNA,907,5,8,,,,,
1135,1,3,4,421,N746SW,64,80,52,16,PVD,BWI,328,3,9,,,,,
1136,1,3,4,983,N223WN,62,75,50,13,PVD,BWI,328,4,8,,,,,
1137,1,3,4,1062,N380SW,70,80,53,24,PVD,BWI,328,4,13,,,,,
1138,1,3,4,1154,N371SW,65,80,55,49,PVD,BWI,328,3,7,0,0,0,0,17
1139,1,3,4,1161,N705SW,66,75,56,7,PVD,BWI,328,3,7,,,,,
1140,1,3,4,2031,N699SW,77,80,60,23,PVD,BWI,328,5,12,,,,,
1141,1,3,4,2034,N701GS,74,80,57,12,PVD,BWI,328,4,13,,,,,
1142,1,3,4,2795,N266WN,68,75,56,41,PVD,BWI,328,3,9,6,0,0,0,11
1143,1,3,4,2988,N208WN,167,210,151,-1,PVD,FLL,1188,6,10,,,,,
1144,1,3,4,3423,N298WN,332,370,318,-4,PVD,LAS,2363,5,9,,,,,
1145,1,3,4,186,N438WN,159,190,145,19,PVD,MCO,1073,6,8,,,,,
1146,1,3,4,499,N621SW,158,190,143,50,PVD,MCO,1073,7,8,,,,,
1147,1,3,4,1030,N439WN,163,185,145,-10,PVD,MCO,1073,8,10,,,,,
1148,1,3,4,2368,N786SW,155,185,142,-8,PVD,MCO,1073,5,8,,,,,
1149,1,3,4,2451,N228WN,163,180,147,7,PVD,MCO,1073,8,8,,,,,
1150,1,3,4,3134,N355SW,164,185,142,35,PVD,MCO,1073,8,14,,,,,
1151,1,3,4,118,N299WN,141,160,122,9,PVD,MDW,842,5,14,,,,,
1152,1,3,4,299,N718SW,135,160,123,23,PVD,MDW,842,5,7,,,,,
1153,1,3,4,393,N417WN,150,160,125,6,PVD,MDW,842,18,7,,,,,
1154,1,3,4,3841,N280WN,143,160,124,-1,PVD,MDW,842,10,9,,,,,
1155,1,3,4,723,N648SW,59,75,49,0,PVD,PHL,238,3,7,,,,,
1156,1,3,4,1338,N237WN,62,80,49,92,PVD,PHL,238,5,8,0,0,16,0,21
1157,1,3,4,1410,N614SW,68,90,55,52,PVD,PHL,238,7,6,5,0,0,0,10
1158,1,3,4,2731,N339SW,59,80,48,11,PVD,PHL,238,4,7,,,,,
1159,1,3,4,3061,N447WN,337,355,324,34,PVD,PHX,2277,5,8,,,,,
1160,1,3,4,77,N330SW,165,195,151,-10,PVD,TPA,1137,4,10,,,,,
1161,1,3,4,3405,N772SW,171,195,157,22,PVD,TPA,1137,5,9,,,,,
1162,1,3,4,3580,N206WN,174,195,157,-9,PVD,TPA,1137,5,12,,,,,
1163,1,3,4,312,N604SW,82,95,69,59,RDU,BNA,443,6,7,0,0,0,0,23
1164,1,3,4,2463,N771SA,81,95,68,4,RDU,BNA,443,6,7,,,,,
1165,1,3,4,2821,N218WN,94,95,70,39,RDU,BNA,443,13,11,8,0,0,0,11
1166,1,3,4,269,N325SW,61,60,45,109,RDU,BWI,255,3,13,0,0,1,0,54
1167,1,3,4,1516,N657SW,54,60,43,26,RDU,BWI,255,3,8,,,,,
1168,1,3,4,2621,N266WN,58,55,48,19,RDU,BWI,255,4,6,,,,,
1169,1,3,4,1414,N402WN,93,105,80,24,RDU,MCO,534,6,7,,,,,
1170,1,3,4,3046,N638SW,95,105,79,36,RDU,MCO,534,5,11,,,,,
1171,1,3,4,3499,N204WN,94,100,78,44,RDU,MCO,534,7,9,0,0,0,0,19
1172,1,3,4,1076,N411WN,119,125,103,58,RDU,MDW,632,7,9,2,0,0,0,24
1173,1,3,4,1402,N675AA,125,125,108,30,RDU,MDW,632,8,9,6,0,0,0,9
1174,1,3,4,144,N421LV,73,75,58,10,RDU,PHL,336,6,9,,,,,
1175,1,3,4,201,N251WN,73,75,57,34,RDU,PHL,336,9,7,0,0,0,0,16
1176,1,3,4,882,N774SW,65,75,54,52,RDU,PHL,336,4,7,1,0,0,0,20
1177,1,3,4,1502,N656SW,76,85,60,45,RDU,PHL,336,6,10,3,0,0,0,15
1178,1,3,4,221,N269WN,278,305,265,-9,RDU,PHX,1891,6,7,,,,,
1179,1,3,4,2634,N448WN,102,110,86,30,RDU,TPA,587,5,11,,,,,
1180,1,3,4,3266,N698SW,102,115,87,113,RDU,TPA,587,4,11,50,0,0,0,0
1181,1,3,4,239,N267WN,60,65,48,77,RNO,BOI,335,2,10,5,0,0,0,31
1182,1,3,4,3589,N601WN,56,65,47,93,RNO,BOI,335,2,7,1,0,0,0,41
1183,1,3,4,120,N277WN,65,75,54,4,RNO,LAS,345,5,6,,,,,
1184,1,3,4,380,N444WN,67,70,57,27,RNO,LAS,345,3,7,,,,,
1185,1,3,4,637,N342SW,70,70,54,60,RNO,LAS,345,6,10,14,0,0,0,16
1186,1,3,4,708,N286WN,71,70,53,57,RNO,LAS,345,7,11,13,0,1,0,15
1187,1,3,4,1017,N337SW,65,70,54,75,RNO,LAS,345,4,7,1,0,0,0,34
1188,1,3,4,1027,N230WN,89,75,53,30,RNO,LAS,345,23,13,6,0,14,0,2
1189,1,3,4,1072,N752SW,72,70,57,190,RNO,LAS,345,4,11,5,0,2,0,89
1190,1,3,4,1403,N258WN,65,70,54,93,RNO,LAS,345,4,7,0,0,0,0,44
1191,1,3,4,2018,N313SW,73,70,54,33,RNO,LAS,345,7,12,15,0,3,0,0
1192,1,3,4,2113,N350SW,72,70,58,20,RNO,LAS,345,8,6,,,,,
1193,1,3,4,3517,N487WN,70,70,57,48,RNO,LAS,345,4,9,2,0,0,0,22
1194,1,3,4,397,N424WN,75,80,62,35,RNO,LAX,390,7,6,8,0,0,0,7
1195,1,3,4,520,N283WN,82,85,64,61,RNO,LAX,390,9,9,17,0,0,0,12
1196,1,3,4,324,N253WN,216,230,200,-2,RNO,MDW,1680,6,10,,,,,
1197,1,3,4,891,N400WN,57,55,44,104,RNO,OAK,180,5,8,17,0,2,0,34
1198,1,3,4,2719,N466WN,60,55,41,55,RNO,OAK,180,5,14,0,0,5,0,25
1199,1,3,4,2732,N788SA,64,55,46,139,RNO,OAK,180,4,14,0,0,36,0,38
