ID,Month,DayofMonth,DayOfWeek,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,TotalDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
77621,1,27,7,2817,100,120,83,30,80,50,BWI,BNA,588,6,11,11,0,0,0,19
77622,1,27,7,3152,100,120,88,4,28,24,BWI,BNA,588,6,6,,,,,
77626,1,27,7,1618,61,65,50,6,16,10,BWI,BUF,281,3,8,,,,,
77627,1,27,7,2620,63,65,49,12,26,14,BWI,BUF,281,3,11,,,,,
77631,1,27,7,735,65,75,52,117,244,127,BWI,CLE,314,6,7,40,0,0,0,77
77632,1,27,7,627,68,75,58,9,25,16,BWI,CMH,336,3,7,,,,,
77635,1,27,7,2797,69,80,55,52,115,63,BWI,CMH,336,4,10,7,0,0,0,45
77639,1,27,7,801,88,100,73,-1,10,11,BWI,DTW,408,4,11,,,,,
77640,1,27,7,1322,82,90,66,4,16,12,BWI,DTW,408,8,8,,,,,
77644,1,27,7,888,132,160,122,-1,26,27,BWI,FLL,925,3,7,,,,,
77650,1,27,7,3399,188,225,177,-11,15,26,BWI,HOU,1246,3,8,,,,,
77651,1,27,7,1625,92,110,79,13,44,31,BWI,IND,515,6,7,,,,,
77653,1,27,7,183,62,60,49,11,20,9,BWI,ISP,220,3,10,,,,,
77654,1,27,7,707,55,60,44,50,105,55,BWI,ISP,220,4,7,7,0,0,0,43
77655,1,27,7,1560,62,60,49,46,90,44,BWI,ISP,220,5,8,6,0,2,0,38
77659,1,27,7,2386,151,165,124,-3,8,11,BWI,JAN,888,18,9,,,,,
77664,1,27,7,2872,322,330,302,70,148,78,BWI,LAS,2106,4,16,0,70,0,0,0
77665,1,27,7,2890,340,325,322,112,209,97,BWI,LAS,2106,9,9,0,0,112,0,0
77667,1,27,7,1367,160,175,144,-7,1,8,BWI,MCI,967,6,10,,,,,
77671,1,27,7,1137,112,140,101,-13,2,15,BWI,MCO,787,4,7,,,,,
77672,1,27,7,2003,123,145,107,-16,-10,6,BWI,MCO,787,8,8,,,,,
77674,1,27,7,3255,125,145,109,75,170,95,BWI,MCO,787,6,10,75,0,0,0,0
77676,1,27,7,3343,114,140,102,-20,-14,6,BWI,MCO,787,4,8,,,,,
77678,1,27,7,1251,117,125,93,137,282,145,BWI,MDW,611,18,6,3,0,0,0,134
77679,1,27,7,1450,113,130,97,-8,1,9,BWI,MDW,611,7,9,,,,,
77681,1,27,7,1503,109,130,93,-2,17,19,BWI,MDW,611,8,8,,,,,
77685,1,27,7,3836,109,125,96,-9,-2,7,BWI,MDW,611,5,8,,,,,
77690,1,27,7,2730,87,75,69,18,24,6,BWI,MHT,377,5,13,2,0,12,0,4
77692,1,27,7,3326,85,80,70,30,55,25,BWI,MHT,377,6,9,0,0,5,0,25
77693,1,27,7,3679,78,75,65,11,19,8,BWI,MHT,377,5,8,,,,,
77694,1,27,7,3936,79,75,66,42,80,38,BWI,MHT,377,4,9,33,0,4,0,5
77696,1,27,7,271,189,210,173,148,317,169,BWI,OKC,1180,2,14,72,0,0,0,76
77698,1,27,7,1542,50,50,32,8,16,8,BWI,ORF,159,3,15,,,,,
77699,1,27,7,1555,40,50,29,0,10,10,BWI,ORF,159,3,8,,,,,
77700,1,27,7,3490,45,50,32,1,7,6,BWI,ORF,159,3,10,,,,,
77702,1,27,7,1139,131,155,110,-18,-12,6,BWI,PBI,883,5,16,,,,,
77705,1,27,7,736,326,315,311,17,23,6,BWI,PHX,1999,7,8,0,0,15,0,2
77708,1,27,7,209,55,60,37,24,53,29,BWI,PIT,210,6,12,16,0,0,0,8
77710,1,27,7,3398,53,60,38,14,35,21,BWI,PIT,210,6,9,,,,,
77712,1,27,7,1082,67,70,55,5,13,8,BWI,PVD,328,4,8,,,,,
77713,1,27,7,1094,66,70,55,109,222,113,BWI,PVD,328,4,7,109,0,0,0,0
77714,1,27,7,1180,67,70,55,5,13,8,BWI,PVD,328,4,8,,,,,
77717,1,27,7,3065,72,70,57,26,50,24,BWI,PVD,328,3,12,5,0,2,0,19
77719,1,27,7,3571,65,65,55,31,62,31,BWI,PVD,328,4,6,27,0,0,0,4
77720,1,27,7,3660,67,70,57,4,11,7,BWI,PVD,328,3,7,,,,,
77721,1,27,7,442,55,65,43,-1,8,9,BWI,RDU,255,3,9,,,,,
77722,1,27,7,1077,54,65,45,7,25,18,BWI,RDU,255,3,6,,,,,
77723,1,27,7,2199,56,65,46,7,23,16,BWI,RDU,255,2,8,,,,,
77724,1,27,7,3925,58,65,45,0,7,7,BWI,RDU,255,3,10,,,,,
77726,1,27,7,3747,140,170,128,-20,-10,10,BWI,RSW,919,4,8,,,,,
77727,1,27,7,162,357,350,345,17,27,10,BWI,SAN,2295,3,9,10,0,7,0,0
77728,1,27,7,1192,367,350,353,32,47,15,BWI,SAN,2295,3,11,15,0,17,0,0
77731,1,27,7,975,94,110,78,3,22,19,BWI,SDF,495,5,11,,,,,
77732,1,27,7,1149,91,110,81,35,89,54,BWI,SDF,495,4,6,34,0,0,0,1
77737,1,27,7,524,125,145,111,12,44,32,BWI,STL,737,5,9,,,,,
77740,1,27,7,3178,124,145,108,-4,13,17,BWI,STL,737,5,11,,,,,
77749,1,27,7,437,86,70,57,31,46,15,CLE,BWI,314,3,26,11,0,16,0,4
77750,1,27,7,2728,62,75,52,74,161,87,CLE,BWI,314,4,6,0,0,0,0,74
77752,1,27,7,3145,76,75,54,12,23,11,CLE,BWI,314,3,19,,,,,
77753,1,27,7,542,321,285,293,106,176,70,CLE,LAS,1825,3,25,0,0,104,0,2
77758,1,27,7,810,65,75,52,-2,6,8,CLE,MDW,307,6,7,,,,,
77763,1,27,7,2891,88,100,70,4,20,16,CLE,STL,487,9,9,,,,,
77764,1,27,7,1412,74,75,60,8,17,9,CMH,BNA,338,4,10,,,,,
77765,1,27,7,3665,65,75,53,10,30,20,CMH,BNA,338,5,7,,,,,
77766,1,27,7,714,74,70,57,13,22,9,CMH,BWI,336,2,15,,,,,
77767,1,27,7,1463,57,65,45,135,278,143,CMH,BWI,336,5,7,4,0,0,0,131
77768,1,27,7,1545,64,70,52,11,28,17,CMH,BWI,336,3,9,,,,,
77770,1,27,7,1334,292,275,281,186,355,169,CMH,LAS,1772,5,6,0,0,186,0,0
77773,1,27,7,3758,117,135,105,-7,4,11,CMH,MCO,802,6,6,,,,,
77774,1,27,7,484,63,70,51,9,25,16,CMH,MDW,284,6,6,,,,,
77781,1,27,7,2797,71,65,48,56,106,50,CMH,MDW,284,14,9,0,0,6,0,50
77782,1,27,7,323,87,95,66,53,114,61,CMH,PHL,405,15,6,9,0,0,0,44
77784,1,27,7,1112,263,265,249,63,128,65,CMH,PHX,1671,5,9,11,0,0,0,52
77793,1,27,7,52,39,50,31,36,83,47,CRP,HOU,187,1,7,1,0,0,0,35
77794,1,27,7,60,42,50,32,4,16,12,CRP,HOU,187,3,7,,,,,
77795,1,27,7,18,103,110,95,44,95,51,DAL,ABQ,580,3,5,44,0,0,0,0
77796,1,27,7,48,105,110,92,55,115,60,DAL,ABQ,580,4,9,6,0,0,0,49
77798,1,27,7,558,102,110,90,6,20,14,DAL,ABQ,580,5,7,,,,,
77800,1,27,7,2085,97,110,87,186,385,199,DAL,ABQ,580,4,6,5,0,0,0,181
77803,1,27,7,16,64,70,53,52,110,58,DAL,AMA,324,4,7,4,0,0,0,48
77804,1,27,7,20,69,70,55,24,49,25,DAL,AMA,324,3,11,17,0,0,0,7
77805,1,27,7,52,67,70,52,33,69,36,DAL,AMA,324,7,8,0,0,0,0,33
77807,1,27,7,1676,65,70,56,2,9,7,DAL,AMA,324,3,6,,,,,
77808,1,27,7,2008,74,70,55,48,92,44,DAL,AMA,324,12,7,3,0,4,0,41
77809,1,27,7,404,46,50,32,21,46,25,DAL,AUS,189,4,10,21,0,0,0,0
77810,1,27,7,684,47,50,33,51,105,54,DAL,AUS,189,3,11,0,0,0,0,51
77813,1,27,7,1127,45,50,31,27,59,32,DAL,AUS,189,4,10,7,0,0,0,20
77815,1,27,7,1551,50,50,33,56,112,56,DAL,AUS,189,6,11,0,56,0,0,0
77816,1,27,7,2627,44,50,32,101,208,107,DAL,AUS,189,4,8,0,0,0,0,101
77817,1,27,7,2980,47,50,34,16,35,19,DAL,AUS,189,5,8,0,0,0,0,16
77818,1,27,7,3060,43,50,31,21,49,28,DAL,AUS,189,5,7,1,0,0,0,20
77819,1,27,7,3419,44,50,32,12,30,18,DAL,AUS,189,5,7,,,,,
77821,1,27,7,1664,83,95,73,8,28,20,DAL,BHM,587,2,8,,,,,
77823,1,27,7,42,93,105,84,-5,2,7,DAL,ELP,562,3,6,,,,,
77824,1,27,7,50,92,105,83,4,21,17,DAL,ELP,562,2,7,,,,,
77827,1,27,7,2240,104,105,89,69,139,70,DAL,ELP,562,3,12,0,69,0,0,0
77830,1,27,7,17,64,60,48,259,514,255,DAL,HOU,239,3,13,4,0,4,0,251
77831,1,27,7,19,59,60,46,97,195,98,DAL,HOU,239,4,9,14,0,0,0,83
77832,1,27,7,23,52,60,42,80,168,88,DAL,HOU,239,3,7,0,0,0,0,80
77833,1,27,7,25,53,60,43,60,127,67,DAL,HOU,239,2,8,0,0,0,0,60
77836,1,27,7,31,60,60,45,92,184,92,DAL,HOU,239,9,6,0,0,0,0,92
77838,1,27,7,35,50,60,41,50,110,60,DAL,HOU,239,2,7,2,0,0,0,48
77839,1,27,7,37,53,60,43,31,69,38,DAL,HOU,239,5,5,14,0,0,0,17
77840,1,27,7,39,53,60,43,65,137,72,DAL,HOU,239,3,7,42,0,0,0,23
77841,1,27,7,41,51,60,43,57,123,66,DAL,HOU,239,2,6,0,0,0,0,57
77844,1,27,7,47,54,60,41,2,10,8,DAL,HOU,239,2,11,,,,,
77846,1,27,7,51,54,60,44,3,12,9,DAL,HOU,239,2,8,,,,,
77847,1,27,7,53,49,60,40,19,49,30,DAL,HOU,239,3,6,2,0,0,0,17
77849,1,27,7,57,50,60,39,-3,4,7,DAL,HOU,239,4,7,,,,,
77850,1,27,7,59,52,60,43,16,40,24,DAL,HOU,239,3,6,0,0,0,0,16
77854,1,27,7,54,60,65,50,5,15,10,DAL,LBB,293,3,7,,,,,
77855,1,27,7,478,65,65,51,52,104,52,DAL,LBB,293,2,12,5,0,0,0,47
77856,1,27,7,2888,62,65,53,145,293,148,DAL,LBB,293,3,6,0,0,0,0,145
77857,1,27,7,3346,60,65,50,17,39,22,DAL,LBB,293,4,6,17,0,0,0,0
77858,1,27,7,30,55,60,43,45,95,50,DAL,LIT,296,4,8,4,0,0,0,41
77859,1,27,7,656,62,60,49,136,270,134,DAL,LIT,296,3,10,0,0,2,0,134
77860,1,27,7,720,53,60,41,18,43,25,DAL,LIT,296,3,9,0,0,0,0,18
77861,1,27,7,1508,65,60,50,48,91,43,DAL,LIT,296,4,11,0,9,5,0,34
77862,1,27,7,1614,56,60,46,18,40,22,DAL,LIT,296,4,6,3,0,0,0,15
77865,1,27,7,34,63,70,54,-1,5,6,DAL,MAF,319,2,7,,,,,
77866,1,27,7,44,65,70,52,5,15,10,DAL,MAF,319,2,11,,,,,
77867,1,27,7,125,73,70,54,32,61,29,DAL,MAF,319,2,17,0,9,3,0,20
77868,1,27,7,2788,60,70,50,1,12,11,DAL,MAF,319,3,7,,,,,
77869,1,27,7,26,86,85,75,8,15,7,DAL,MCI,461,3,8,,,,,
77870,1,27,7,36,89,85,75,126,248,122,DAL,MCI,461,4,10,4,0,4,0,118
77871,1,27,7,186,84,85,72,122,245,123,DAL,MCI,461,3,9,0,0,1,0,121
77872,1,27,7,288,85,85,74,22,44,22,DAL,MCI,461,4,7,4,0,0,0,18
77875,1,27,7,1322,69,75,56,6,18,12,DAL,MSY,437,6,7,,,,,
77876,1,27,7,1404,69,75,59,138,282,144,DAL,MSY,437,3,7,0,0,0,0,138
77878,1,27,7,12,48,50,36,106,214,108,DAL,OKC,181,3,9,0,0,0,0,106
77879,1,27,7,1274,46,50,34,15,34,19,DAL,OKC,181,5,7,14,0,0,0,1
77880,1,27,7,2294,47,50,35,14,31,17,DAL,OKC,181,4,8,,,,,
77881,1,27,7,3516,45,50,34,25,55,30,DAL,OKC,181,3,8,1,0,0,0,24
77883,1,27,7,226,55,60,41,72,149,77,DAL,SAT,248,2,12,7,0,0,0,65
77886,1,27,7,1360,52,60,42,6,20,14,DAL,SAT,248,2,8,,,,,
77887,1,27,7,1376,51,60,42,30,69,39,DAL,SAT,248,3,6,19,0,0,0,11
77890,1,27,7,2095,59,60,44,32,65,33,DAL,SAT,248,2,13,0,0,0,0,32
77891,1,27,7,3234,51,60,41,-1,7,8,DAL,SAT,248,3,7,,,,,
77893,1,27,7,28,91,95,79,48,100,52,DAL,STL,546,5,7,31,0,0,0,17
77894,1,27,7,40,93,95,80,22,46,24,DAL,STL,546,4,9,14,0,0,0,8
77897,1,27,7,1330,95,95,85,117,234,117,DAL,STL,546,4,6,0,10,0,0,107
77898,1,27,7,1461,94,95,79,16,33,17,DAL,STL,546,3,12,9,0,0,0,7
77899,1,27,7,1487,100,95,87,49,93,44,DAL,STL,546,3,10,0,12,5,0,32
77901,1,27,7,1344,49,55,41,17,40,23,DAL,TUL,237,2,6,5,0,0,0,12
77902,1,27,7,1474,58,55,45,94,185,91,DAL,TUL,237,3,10,0,0,3,0,91
77903,1,27,7,1476,53,55,41,4,10,6,DAL,TUL,237,3,9,,,,,
77904,1,27,7,2713,52,55,40,116,235,119,DAL,TUL,237,4,8,0,0,0,0,116
77905,1,27,7,3506,50,55,40,14,33,19,DAL,TUL,237,3,7,,,,,
77909,1,27,7,2809,63,80,52,112,241,129,DEN,AMA,358,4,7,0,0,0,0,112
77911,1,27,7,217,114,130,102,31,78,47,DEN,AUS,775,5,7,31,0,0,0,0
77913,1,27,7,2374,147,145,116,26,50,24,DEN,BNA,1013,24,7,24,0,2,0,0
77919,1,27,7,3942,120,140,111,-10,0,10,DEN,HOU,883,3,6,,,,,
77920,1,27,7,12,132,120,108,173,334,161,DEN,LAS,629,4,20,0,59,12,0,102
77921,1,27,7,261,130,115,112,143,271,128,DEN,LAS,629,4,14,0,0,84,0,59
77922,1,27,7,1198,133,115,108,75,132,57,DEN,LAS,629,4,21,0,0,75,0,0
77923,1,27,7,1274,147,115,112,148,264,116,DEN,LAS,629,24,11,0,0,133,0,15
77924,1,27,7,1676,135,115,107,229,438,209,DEN,LAS,629,17,11,0,0,229,0,0
77926,1,27,7,2196,129,120,109,229,449,220,DEN,LAS,629,6,14,0,0,221,0,8
77928,1,27,7,578,79,90,66,4,19,15,DEN,MCI,533,4,9,,,,,
77929,1,27,7,1349,80,90,67,7,24,17,DEN,MCI,533,4,9,,,,,
77930,1,27,7,1397,78,90,67,-6,0,6,DEN,MCI,533,3,8,,,,,
77932,1,27,7,1836,170,205,160,43,121,78,DEN,MCO,1545,4,6,2,0,0,0,41
77936,1,27,7,1573,115,130,100,51,117,66,DEN,MDW,895,6,9,4,0,0,0,47
77938,1,27,7,2610,121,135,104,-2,10,12,DEN,MDW,895,8,9,,,,,
77940,1,27,7,1436,187,165,150,125,228,103,DEN,OAK,957,25,12,12,0,22,0,91
77942,1,27,7,3517,173,165,158,18,28,10,DEN,OAK,957,4,11,2,0,8,0,8
77943,1,27,7,3919,183,165,149,36,54,18,DEN,OAK,957,21,13,5,0,18,0,13
77945,1,27,7,1760,76,85,64,12,33,21,DEN,OKC,495,3,9,,,,,
77946,1,27,7,81,113,120,102,8,23,15,DEN,PHX,602,4,7,,,,,
77947,1,27,7,534,112,115,100,35,73,38,DEN,PHX,602,6,6,7,0,0,0,28
77950,1,27,7,2792,116,115,101,134,267,133,DEN,PHX,602,6,9,5,0,1,0,128
77953,1,27,7,2202,166,185,152,-13,-7,6,DEN,SEA,1024,4,10,,,,,
77954,1,27,7,3407,172,185,156,1,15,14,DEN,SEA,1024,6,10,,,,,
77955,1,27,7,407,90,85,74,23,41,18,DEN,SLC,391,5,11,3,0,5,0,15
77957,1,27,7,1950,87,85,74,13,24,11,DEN,SLC,391,3,10,,,,,
77959,1,27,7,1611,168,205,154,23,83,60,DEN,TPA,1506,5,9,1,0,0,0,22
77961,1,27,7,1574,79,90,60,90,191,101,DTW,BNA,457,5,14,0,5,0,0,85
77966,1,27,7,757,136,160,113,41,106,65,DTW,MCO,957,7,16,0,9,0,0,32
77967,1,27,7,1372,145,160,126,-9,-3,6,DTW,MCO,957,6,13,,,,,
77969,1,27,7,1343,55,70,42,0,15,15,DTW,MDW,229,5,8,,,,,
77971,1,27,7,1505,61,70,46,17,43,26,DTW,MDW,229,5,10,0,3,0,0,14
77974,1,27,7,3339,56,65,42,36,81,45,DTW,MDW,229,7,7,1,0,0,0,35
77976,1,27,7,1219,87,100,73,0,13,13,DTW,STL,440,2,12,,,,,
77978,1,27,7,1640,49,55,35,0,6,6,ELP,ABQ,223,4,10,,,,,
77980,1,27,7,315,79,85,67,60,126,66,ELP,AUS,528,3,9,0,0,0,0,60
77981,1,27,7,1093,76,85,65,5,19,14,ELP,AUS,528,4,7,,,,,
77982,1,27,7,1303,75,85,65,20,50,30,ELP,AUS,528,4,6,0,0,0,0,20
77983,1,27,7,23,96,90,85,89,172,83,ELP,DAL,562,4,7,0,83,6,0,0
77984,1,27,7,1080,82,90,73,193,394,201,ELP,DAL,562,3,6,0,0,0,0,193
77985,1,27,7,1092,90,90,75,8,16,8,ELP,DAL,562,6,9,,,,,
77986,1,27,7,1482,78,85,70,55,117,62,ELP,DAL,562,3,5,0,0,0,0,55
77987,1,27,7,3516,87,90,73,29,61,32,ELP,DAL,562,4,10,4,0,0,0,25
77990,1,27,7,1056,91,105,83,39,92,53,ELP,HOU,677,2,6,0,0,0,0,39
77991,1,27,7,798,118,110,96,132,256,124,ELP,LAS,584,16,6,0,0,128,0,4
77992,1,27,7,2447,110,110,92,6,12,6,ELP,LAS,584,6,12,,,,,
77993,1,27,7,96,135,130,109,19,33,14,ELP,LAX,714,11,15,0,0,5,0,14
77996,1,27,7,3748,54,55,42,234,469,235,ELP,LBB,295,4,8,0,0,0,0,234
77997,1,27,7,42,99,75,73,46,68,22,ELP,PHX,347,7,19,0,0,46,0,0
77999,1,27,7,1114,98,75,79,47,71,24,ELP,PHX,347,5,14,0,24,23,0,0
78000,1,27,7,2130,85,80,67,13,21,8,ELP,PHX,347,6,12,,,,,
78001,1,27,7,2553,76,75,63,7,13,6,ELP,PHX,347,4,9,,,,,
78009,1,27,7,2354,156,140,127,32,48,16,FLL,BNA,793,5,24,0,0,21,0,11
78010,1,27,7,1502,158,150,130,21,34,13,FLL,BWI,925,4,24,8,0,8,0,5
78014,1,27,7,3838,144,150,130,0,6,6,FLL,BWI,925,2,12,,,,,
78016,1,27,7,184,198,165,164,79,125,46,FLL,ISP,1093,2,32,10,0,33,0,36
78022,1,27,7,1293,76,75,56,46,91,45,FLL,JAX,318,4,16,0,0,1,0,45
78025,1,27,7,331,62,60,33,9,16,7,FLL,MCO,178,7,22,,,,,
78030,1,27,7,449,199,195,182,10,16,6,FLL,MDW,1166,8,9,,,,,
78034,1,27,7,1598,207,195,186,19,26,7,FLL,MDW,1166,6,15,7,0,12,0,0
78037,1,27,7,1238,155,165,138,6,22,16,FLL,PHL,992,4,13,,,,,
78040,1,27,7,1857,205,180,173,103,181,78,FLL,STL,1056,3,29,78,0,25,0,0
78041,1,27,7,628,69,60,39,16,23,7,FLL,TPA,197,7,23,4,0,9,0,3
78046,1,27,7,2196,61,60,38,7,13,6,FLL,TPA,197,5,18,,,,,
78047,1,27,7,2537,68,60,37,14,20,6,FLL,TPA,197,4,27,,,,,
78054,1,27,7,1321,89,65,56,94,164,70,GEG,PDX,279,2,31,70,0,24,0,0
78064,1,27,7,224,42,45,29,13,29,16,HOU,AUS,148,5,8,,,,,
78066,1,27,7,2116,54,45,28,17,25,8,HOU,AUS,148,5,21,0,0,9,0,8
78067,1,27,7,2891,43,45,28,20,42,22,HOU,AUS,148,6,9,20,0,0,0,0
78070,1,27,7,3942,88,95,75,16,39,23,HOU,BHM,570,4,9,16,0,0,0,0
78071,1,27,7,39,106,105,92,68,135,67,HOU,BNA,670,5,9,2,0,1,0,65
78076,1,27,7,283,175,170,161,18,31,13,HOU,BWI,1246,6,8,13,0,5,0,0
78080,1,27,7,35,42,50,33,45,98,53,HOU,CRP,187,3,6,3,0,0,0,42
78081,1,27,7,43,50,50,34,20,40,20,HOU,CRP,187,3,13,20,0,0,0,0
78082,1,27,7,53,46,50,35,10,24,14,HOU,CRP,187,3,8,,,,,
78084,1,27,7,12,58,55,45,110,217,107,HOU,DAL,239,4,9,0,107,3,0,0
78085,1,27,7,16,59,55,46,54,104,50,HOU,DAL,239,4,9,0,50,4,0,0
78089,1,27,7,28,52,55,41,18,39,21,HOU,DAL,239,3,8,18,0,0,0,0
78090,1,27,7,30,52,55,42,45,93,48,HOU,DAL,239,3,7,17,0,0,0,28
78093,1,27,7,36,58,55,43,118,233,115,HOU,DAL,239,3,12,23,0,3,0,92
78094,1,27,7,38,53,55,42,4,10,6,HOU,DAL,239,3,8,,,,,
78095,1,27,7,40,53,55,42,9,20,11,HOU,DAL,239,3,8,,,,,
78097,1,27,7,44,56,55,41,10,19,9,HOU,DAL,239,3,12,,,,,
78099,1,27,7,48,51,55,41,53,110,57,HOU,DAL,239,2,8,49,0,0,0,4
78101,1,27,7,52,61,55,42,36,66,30,HOU,DAL,239,4,15,0,0,6,0,30
78105,1,27,7,62,56,55,42,10,19,9,HOU,DAL,239,7,7,,,,,
78108,1,27,7,2202,150,150,134,8,16,8,HOU,DEN,883,8,8,,,,,
78109,1,27,7,2438,149,150,137,9,19,10,HOU,DEN,883,5,7,,,,,
78114,1,27,7,41,124,145,112,43,107,64,HOU,FLL,957,2,10,5,0,0,0,38
78115,1,27,7,11,55,60,45,41,87,46,HOU,HRL,276,2,8,0,0,0,0,41
78116,1,27,7,19,52,60,42,88,184,96,HOU,HRL,276,2,8,0,0,0,0,88
78119,1,27,7,37,52,60,42,14,36,22,HOU,HRL,276,2,8,,,,,
78120,1,27,7,47,54,60,43,3,12,9,HOU,HRL,276,2,9,,,,,
78122,1,27,7,513,62,65,50,22,47,25,HOU,JAN,359,3,9,3,0,0,0,19
78124,1,27,7,3757,65,70,53,12,29,17,HOU,JAN,359,4,8,,,,,
78125,1,27,7,23,116,120,103,80,164,84,HOU,JAX,816,4,9,4,0,0,0,76
78126,1,27,7,259,221,200,185,100,179,79,HOU,LAS,1235,24,12,0,0,85,0,15
78127,1,27,7,585,197,200,186,78,159,81,HOU,LAS,1235,4,7,0,78,0,0,0
78128,1,27,7,1126,224,200,186,216,408,192,HOU,LAS,1235,22,16,0,192,24,0,0
78129,1,27,7,1749,197,200,182,78,159,81,HOU,LAS,1235,5,10,0,0,78,0,0
78130,1,27,7,973,233,225,215,34,60,26,HOU,LAX,1390,11,7,8,0,8,0,18
78131,1,27,7,2985,240,220,217,41,62,21,HOU,LAX,1390,15,8,9,0,20,0,12
78133,1,27,7,1561,67,70,53,5,13,8,HOU,LIT,393,3,11,,,,,
78136,1,27,7,17,120,130,103,249,508,259,HOU,MCO,848,7,10,0,0,0,0,249
78137,1,27,7,25,114,130,100,42,100,58,HOU,MCO,848,5,9,0,0,0,0,42
78138,1,27,7,51,117,125,105,0,8,8,HOU,MCO,848,5,7,,,,,
78140,1,27,7,1647,110,130,99,91,202,111,HOU,MCO,848,4,7,2,0,0,0,89
78141,1,27,7,609,153,150,141,19,35,16,HOU,MDW,937,5,7,8,0,3,0,8
78143,1,27,7,1250,150,145,136,15,25,10,HOU,MDW,937,6,8,8,0,5,0,2
78144,1,27,7,1352,143,150,127,37,81,44,HOU,MDW,937,6,10,0,0,0,0,37
78146,1,27,7,217,62,60,45,51,100,49,HOU,MSY,303,3,14,9,0,2,0,40
78147,1,27,7,315,57,60,45,77,157,80,HOU,MSY,303,3,9,2,0,0,0,75
78148,1,27,7,809,56,55,44,23,45,22,HOU,MSY,303,3,9,2,0,1,0,20
78151,1,27,7,2011,57,55,44,9,16,7,HOU,MSY,303,4,9,,,,,
78155,1,27,7,438,276,255,241,71,121,50,HOU,OAK,1642,23,12,15,0,21,0,35
78156,1,27,7,290,77,80,64,39,81,42,HOU,OKC,419,4,9,6,0,0,0,33
78158,1,27,7,1462,78,75,65,24,45,21,HOU,OKC,419,4,9,19,0,3,0,2
78159,1,27,7,31,189,190,178,104,209,105,HOU,PHL,1335,4,7,13,0,0,0,91
78165,1,27,7,2126,179,175,163,15,26,11,HOU,PHX,1020,7,9,1,0,4,0,10
78173,1,27,7,3415,47,50,37,78,159,81,HOU,SAT,192,3,7,2,0,0,0,76
78176,1,27,7,2177,117,115,99,23,44,21,HOU,STL,687,4,14,18,0,2,0,3
78179,1,27,7,45,114,120,91,28,62,34,HOU,TPA,781,3,20,25,0,0,0,3
78184,1,27,7,2008,62,60,49,43,84,41,HRL,AUS,273,3,10,0,0,2,0,41
78186,1,27,7,30,53,60,44,30,67,37,HRL,HOU,276,3,6,0,0,0,0,30
78187,1,27,7,36,72,60,48,92,172,80,HRL,HOU,276,3,21,0,0,12,0,80
78190,1,27,7,56,49,60,42,-1,9,10,HRL,HOU,276,2,5,,,,,
78194,1,27,7,640,352,325,326,185,343,158,IAD,LAS,2066,5,21,0,0,179,0,6
78196,1,27,7,2439,117,140,103,-6,11,17,IAD,MCO,758,3,11,,,,,
78198,1,27,7,685,108,120,93,-5,2,7,IAD,MDW,577,6,9,,,,,
78203,1,27,7,1369,115,150,102,-10,15,25,IAD,TPA,810,4,9,,,,,
78207,1,27,7,1544,300,250,262,75,100,25,IND,LAS,1591,6,32,0,25,50,0,0
78208,1,27,7,1625,280,250,263,147,264,117,IND,LAS,1591,6,11,0,0,134,0,13
78209,1,27,7,619,94,95,69,58,117,59,IND,MCI,451,16,9,2,0,0,0,56
78213,1,27,7,1405,51,50,40,13,25,12,IND,MDW,162,5,6,,,,,
78214,1,27,7,3930,55,55,37,35,70,35,IND,MDW,162,7,11,9,0,0,0,26
78215,1,27,7,2639,259,240,245,99,179,80,IND,PHX,1489,6,8,0,0,19,80,0
78218,1,27,7,196,59,70,47,-5,1,6,ISP,BWI,220,5,7,,,,,
78219,1,27,7,271,59,70,49,87,185,98,ISP,BWI,220,3,7,0,17,0,0,70
78223,1,27,7,3686,57,70,47,37,87,50,ISP,BWI,220,4,6,0,0,0,0,37
78227,1,27,7,884,368,350,358,30,42,12,ISP,LAS,2283,3,7,12,0,18,0,0
78232,1,27,7,2816,150,170,132,-10,0,10,ISP,MCO,972,5,13,,,,,
78234,1,27,7,1374,128,145,113,-9,-1,8,ISP,MDW,765,8,7,,,,,
78236,1,27,7,1572,122,150,114,-12,4,16,ISP,MDW,765,4,4,,,,,
78237,1,27,7,2276,131,145,113,14,42,28,ISP,MDW,765,5,13,,,,,
78238,1,27,7,794,138,185,128,174,395,221,ISP,PBI,1052,3,7,0,0,0,0,174
78244,1,27,7,2375,154,180,140,-10,6,16,ISP,TPA,1034,5,9,,,,,
78247,1,27,7,2090,76,80,64,3,10,7,JAN,HOU,359,4,8,,,,,
78251,1,27,7,2972,110,120,99,-2,6,8,JAN,MDW,666,4,7,,,,,
78252,1,27,7,3757,120,115,108,18,31,13,JAN,MDW,666,5,7,1,0,5,0,12
78255,1,27,7,1293,94,95,84,41,83,42,JAX,BNA,484,4,6,0,0,0,0,41
78256,1,27,7,2092,92,95,78,27,57,30,JAX,BNA,484,7,7,0,0,0,0,27
78259,1,27,7,306,66,70,52,2,8,6,JAX,FLL,318,4,10,,,,,
78269,1,27,7,23,122,135,104,85,183,98,JAX,PHL,742,9,9,16,0,0,0,69
